16.0	17.0	24.5	31.6	30.8	32.0	37.4	37.2	31.2	27.4	21.6	13.5
18.4	17.1	22.1	24.4	29.4	32.8	37.8	36.8	33.8	26.4	19.7	15.0
11.5	10.6	21.6	28.1	29.2	34.0	37.5	35.5	31.5	28.1	18.9	11.0
12.4	20.0	20.3	24.3	30.3	36.9	36.9	32.8	32.0	28.3	19.1	16.0
8.4	15.1	18.4	24.6	27.5	35.6	34.6	35.5	29.0	30.0	20.0	11.8
11.5	11.5	24.0	27.0	28.4	32.6	36.4	35.2	33.8	27.4	21.2	12.4
12.3	5.6	20.0	27.1	27.0	30.2	35.2	33.6	32.0	27.0	20.8	18.6
11.6	19.7	20.1	27.6	29.0	31.7	34.3	36.8	31.4	24.5	25.2	15.0
14.3	19.6	21.0	23.3	28.4	34.3	37.2	35.7	31.0	30.0	16.7	15.4
15.0	18.9	23.1	29.0	27.7	33.7	35.5	37.2	31.0	27.2	25.0	14.6
12.4	10.7	21.5	23.7	32.3	35.6	37.8	34.0	32.3	28.0	19.7	20.0
13.1	14.4	24.0	26.0	27.8	32.3	35.0	32.7	32.3	30.1	19.2	15.8
14.7	15.2	19.4	25.1	26.7	34.9	32.8	32.2	30.4	27.7	21.0	17.8
9.0	18.2	23.2	26.3	26.5	33.0	34.2	34.8	32.1	27.2	19.1	15.8
13.2	15.9	19.8	23.6	29.2	34.6	35.8	30.0	33.2	29.1	19.8	9.0
14.6	14.9	21.0	28.1	28.7	32.8	32.2	36.2	30.6	27.3	20.6	17.2
13.8	16.3	22.8	26.9	23.7	29.8	36.2	36.6	32.8	25.8	17.0	16.0
14.2	19.8	19.4	23.3	31.6	30.4	36.8	38.4	32.4	30.5	19.6	16.5
15.3	13.6	18.5	24.1	32.7	30.8	33.1	35.1	32.4	27.2	17.7	16.4
6.3	20.1	21.1	29.5	31.4	34.5	36.7	34.7	33.5	28.7	22.7	14.6
6.3	13.8	22.2	28.4	33.4	34.9	36.2	34.3	32.4	28.4	25.8	18.0
12.6	12.4	24.6	26.7	28.6	35.2	37.3	37.0	32.0	30.0	18.8	12.0
6.3	10.7	22.7	27.0	27.7	32.0	33.8	35.8	35.2	29.4	23.5	12.2
11.2	15.4	23.3	27.6	30.5	34.9	37.7	35.4	33.6	30.0	23.3	16.3
14.0	15.0	22.4	29.1	33.4	34.3	35.0	37.5	36.5	31.2	21.7	13.0
16.2	18.8	19.9	25.2	33.8	35.0	32.4	36.1	33.8	26.5	20.8	16.2
15.6	21.6	17.5	25.6	31.6	35.8	37.6	36.5	34.0	26.0	20.4	20.6
15.3	15.0	16.6	29.2	30.3	35.0	36.7	33.7	28.9	29.2	21.1	15.4
12.6	15.0	19.8	30.5	28.1	34.1	37.8	35.4	31.8	30.6	20.2	14.4
16.0	16.3	19.0	27.0	30.0	33.0	37.4	37.3	31.4	32.8	20.9	17.5
14.2	11.9	23.2	26.6	27.0	32.6	40.0	35.7	31.6	28.8	21.6	16.6
17.4	18.4	26.8	28.4	30.0	34.6	37.3	36.4	31.8	29.8	21.0	14.4
11.2	17.2	22.2	24.0	29.5	35.2	36.3	37.5	30.4	30.2	22.6	16.3
16.0	15.0	16.2	30.0	29.6	32.0	36.2	34.9	34.8	30.4	23.4	15.3
13.0	19.4	24.4	27.9	27.8	31.4	35.8	36.0	31.4	29.0	21.4	15.3
16.0	17.4	19.9	28.4	32.4	32.2	37.4	35.7	29.1	25.1	23.3	21.1
11.9	18.0	25.0	24.6	33.2	35.0	32.6	37.8	30.7	28.4	17.9	13.6
16.9	15.6	25.0	22.2	31.0	35.0	37.4	38.0	34.0	28.5	21.4	13.7
9.2	10.2	29.0	31.8	31.0	35.0	36.2	37.0	34.0	26.2	22.3	20.4
16.8	19.0	23.2	24.2	31.2	33.2	34.0	34.0	30.6	29.5	23.4	16.2
19.4	20.0	25.0	25.7	31.6	34.0	38.2	38.8	33.4	26.2	24.2	22.0
13.1	15.3	21.2	21.3	26.8	31.3	36.5	36.6	30.0	28.5	15.7	18.3
14.7	11.5	24.4	28.7	28.2	34.5	39.4	34.9	32.4	30.9	24.3	19.6
17.2	18.5	26.2	28.5	31.4	35.3	34.4	35.0	32.8	29.2	23.1	16.2
17.2	21.1	22.6	28.6	31.6	33.7	36.5	37.6	34.4	25.4	20.1	16.9
16.9	20.0	23.6	26.2	33.7	28.9	38.3	35.6	36.0	28.1	20.9	10.4
